feature,importance
سمع‌ها,1.91550758377e-08
سمن,0.000152015068543
سمند,0.000122229694439
سمندت,8.06057953225e-08
سمندر,1.0891211702e-07
سمندش,5.96298974636e-07
سمندم,2.1733128008e-07
سمندید,7.80224543591e-08
سمنست,3.15892470306e-07
سمنش,3.11098373993e-05
سمنم,8.04337336645e-07
سمنی,2.28079521787e-05
سموات,5.95525029199e-09
سموم,5.42345894539e-05
سمک,4.96370143995e-07
سمیته,6.38159649352e-08
سمیع,1.01785922658e-08
سمین,1.22178209499e-06
سمینند,2.43033320325e-10
سن,7.23643129513e-07
سنا,1.55701219942e-07
سنات,1.69312266684e-07
سناجو,1.69894961181e-07
سنام,4.62568235356e-07
سنامی,3.42257224681e-08
سنان,8.25105348141e-06
سنانت,8.20119428717e-08
سنانش,4.49114221445e-07
سنانم,1.51222574136e-07
سناه,2.82642763866e-06
سنایی,1.11610782002e-06
سنبل,0.000272245557948
سنبلست,2.10439867219e-06
سنبلم,9.77839976458e-07
سنبله,6.85389046824e-06
سنبل‌ها,3.67075255001e-08
سنبوسه,8.81634267578e-07
سنت,2.34531820398e-06
سنتی‌ست,6.31005255954e-08
سنج,4.35205836019e-07
سنجاب,3.50072698657e-05
سنجد,3.75471643402e-05
سنجر,6.59417905959e-06
سنجرم,1.07544409466e-07
سنجق,1.61819724393e-06
سنجند,4.74130141435e-05
سنجیدن,2.57557332252e-06
سند,2.28696206836e-08
سندان,1.75919946934e-06
سندانت,1.04689632133e-09
سندانش,9.94074776953e-08
سندی,4.07504914865e-06
سنریهم,1.73619444985e-09
سنسن,5.18075901713e-07
سنقر,1.41750849014e-06
سنقرئک,3.4723042511e-10
سنه,0.0
سنک,3.43707631205e-09
سنگ,0.000236484149821
سنگت,9.73296223501e-07
سنگسار,4.3375455594e-07
سنگسارش,1.91503914394e-06
سنگسارم,3.90426878458e-07
سنگسارید,2.00171725973e-09
سنگسان,0.000110815309949
سنگست,2.36400309788e-06
سنگستش,1.69998242932e-07
سنگش,4.03934859092e-05
سنگلاخ,5.24956194525e-07
سنگم,1.48589904763e-06
سنگند,1.40626481405e-07
سنگی,1.90800318807e-05
سنگیت,1.05451353409e-07
سنگیست,3.83751085565e-06
سنگیم,3.95943421809e-07
سنگین,7.71026696025e-05
سنگینت,1.24634092402e-05
سنگینش,1.69730047445e-07
سنگینید,4.15703654688e-06
سنگ‌دل,5.99022089318e-05
سنگ‌ها,9.09199670462e-06
سنگ‌های,2.48215549447e-07
سنی,1.28627255097e-06
سنین,2.85156532538e-08
سه,7.55354438422e-05
سها,2.55079913337e-07
سهر,2.01007831525e-08
سهرا,3.16047383679e-12
سهرتم,2.66346984351e-07
سهرنا,6.66427053146e-08
سهل,0.00024300936985
سهلا,1.59514230545e-06
سهلت,7.43429866757e-05
سهلست,6.99392101813e-06
سهلش,3.67214080542e-05
سهلی,4.50541464861e-08
سهمناکی,7.5214338397e-08
سهمگن,1.36322085455e-06
سهمگین,3.39304768202e-07
سهو,0.000192153528574
سهوالقلم,2.59972814329e-07
سهوش,2.54608013711e-07
سهوم,2.38596698904e-10
سهی,0.000342910876034
سهیل,1.62091623035e-06
سهیلی,1.12604091905e-06
سهیلیم,1.09486647781e-07
سه‌ای,3.00894640985e-08
سو,0.000151379723541
سواء,1.69028243182e-07
سواد,0.000156711929469
سوادی,6.20274139992e-05
سوار,3.636417059e-05
سوارا,3.94828545297e-07
سواران,5.57593096135e-05
سوارانند,8.11854585852e-05
سوارم,4.13883217552e-07
سواره,1.50482896944e-06
سواره‌ایم,1.93684662947e-07
سواری,3.13005726697e-05
سوارید,4.32978258636e-11
سواریست,5.28523641889e-05
سواریم,2.80526946019e-07
سواقی,4.2212882856e-05
سواک,3.9332217889e-07
سواکم,1.82476415503e-09
سوت,1.05357747794e-06
سوتر,1.68492165126e-06
سوترست,2.40231536613e-08
سوتریم,8.90184558685e-08
سوخت,0.000225671104869
سوختست,4.24974396106e-07
سوختم,3.09245651481e-05
سوختن,1.6457362764e-05
سوخته,0.000153602277441
سوخته‌ام,3.36378527343e-07
سوخته‌اند,1.97860623379e-06
سوخته‌ای,2.25933495954e-06
سوخته‌ایم,3.04082677027e-08
سوختگان,6.17794419267e-05
سوختگانیم,5.17919183562e-07
سوختگی,2.67535559697e-07
سوختی,1.00561895139e-06
سوختیم,6.87078291681e-05
سود,0.000252563251921
سودا,0.000104098725449
سودات,2.17747983751e-06
سودازده,0.000117257983312
سودازده‌ای,4.13428513289e-08
سوداست,6.17733727655e-06
سوداش,1.86864266613e-06
سودانامه,2.00977535851e-09
سوداها,6.41042972745e-07
سوداوش,4.37335833055e-08
سوداگر,3.99045394731e-08
سوداگریست,3.91278178481e-09
سودای,0.000233360106132
سودایت,2.02963208621e-08
سودایی,3.05145495805e-05
سوداییاست,4.62229366109e-07
سوداییانی,1.66900487656e-08
سوداییست,4.42551139649e-07
سوداییی,3.4631641001e-07
سودایییم,3.62332422037e-07
سودت,2.41649146099e-06
سودست,3.70015868047e-08
سودش,6.44663661025e-07
سودم,2.5864669242e-05
سودمند,1.41887631015e-06
سودمندم,1.37096352433e-09
سودن,2.62303979864e-07
سوده,1.0284632083e-07
سودها,2.76573320876e-05
سودکن,1.24347240177e-09
سودی,4.24453470859e-06
سودیست,2.379028429e-05
سور,2.80094958457e-05
سوراخ,2.22193415809e-06
سورتی,2.92017497083e-08
سورش,9.2706853235e-09
سوره,9.52805907905e-06
سورها,1.11949198965e-07
سوری,2.21821955431e-05
سوز,0.000336065060655
سوزان,3.75643616276e-05
سوزانم,3.5301862551e-05
سوزانی,6.31427082989e-08
سوزت,9.43119988425e-07
سوزد,4.33097254824e-06
سوزدم,5.23374690331e-08
سوزست,2.03633891159e-08
سوزش,2.75654997602e-06
سوزم,1.29361473883e-05
سوزن,8.52833317106e-06
سوزناک,9.1195019065e-07
سوزناکش,2.21991063291e-06
سوزناکم,9.64290027526e-07
سوزناکی,1.12269568678e-09
سوزند,2.92970904968e-07
سوزنده,4.90868270608e-07
سوزنست,6.62028053162e-10
سوزنش,2.28989396336e-08
سوزنم,1.85296508211e-07
سوزنی,2.01156278512e-07
سوزنیست,4.61841237633e-09
سوزهاست,6.21855969028e-05
سوزی,6.16794266691e-05
سوزید,6.77228907252e-06
سوزیده,2.55757248712e-06
سوزیده‌ام,2.78199311614e-07
سوزیم,9.32664490152e-06
سوزی‌های,4.34548720364e-07
سوست,2.54913196334e-07
سوسمار,1.46889435957e-08
سوسن,0.000236791670442
سوسنا,7.68137866904e-07
سوسنست,2.60614131661e-06
سوسنش,8.16857621903e-09
سوسنم,2.86806705229e-05
سوسنک,1.21987446786e-07
سوسنی,2.11365539729e-06
سوسنیم,1.21056996359e-07
سوسن‌ها,7.13418061819e-07
سوش,4.07821489007e-07
سوغات,2.52363372028e-06
سوف,6.27268285622e-07
سوفار,2.46875645786e-08
سوفسطایی,3.32972365218e-07
سوفسطاییم,5.7060238783e-07
سوم,2.81770669105e-07
سون,6.66961602367e-07
سونست,1.43998979078e-07
سون‌ها,2.19995733453e-08
سوکوار,4.50532281462e-05
سوگند,4.04471560801e-05
سوگندم,3.44342309068e-06
سوگندها,4.6588429708e-07
سوگندی,7.23256706336e-07
سوگوارانند,4.72371149089e-05
سوی,0.000603710009677
سویت,2.06469861539e-05
سویتتر,1.10449046025e-06
سویدا,0.00010598478424
سویدای,8.2885381786e-05
سویرق,4.43818305844e-07
سویست,9.01940218222e-07
سویعه,2.05539879373e-07
سویق,1.85045499138e-09
سویم,1.89675383632e-06
سویی,5.84390808716e-06
سوی‌ست,6.94700041548e-07
سوی‌ها,2.299236613e-07
سپار,4.54372726617e-06
سپاران,1.53345920581e-05
سپارد,5.87180353552e-06
سپارم,6.76168876117e-07
سپاری,2.04660649369e-06
سپارید,1.98908956811e-06
سپاریم,4.01252246403e-07
سپاس,2.40308882837e-05
سپاه,7.44562110869e-06
سپاهان,7.86767335998e-07
سپاهانم,2.45535272813e-07
سپاهانی,5.29929334661e-07
سپاهت,6.87788695571e-07
سپاهست,3.68778362818e-09
سپاهش,6.72562431187e-07
سپاهی,2.90769533423e-05
سپاهیم,1.86852037423e-09
سپر,0.00010197393313
سپرت,6.11627651495e-14
سپرد,3.7711896647e-05
سپردم,3.33208910546e-05
سپردمت,4.06012275237e-08
سپردن,3.61527082658e-06
سپردنا,3.35125136619e-07
سپردنم,2.75778307106e-07
سپرده,1.56867253764e-06
سپرده‌ام,2.52847931919e-05
سپرده‌اند,3.88202001649e-05
سپرده‌ایم,3.70457951413e-05
سپردی,1.97050956077e-05
سپردیم,7.88040683234e-07
سپرست,4.40670122706e-07
سپرش,5.48949305334e-08
سپرم,1.81250835394e-06
سپرند,2.08895526792e-05
سپرهای,4.28498643542e-08
سپری,6.06341414272e-06
سپرید,5.24471801206e-07
سپریم,3.45021813847e-07
سپس,8.55711421049e-06
سپند,0.000190544476026
سپندان,3.24827076794e-07
سپندت,5.88405084997e-07
سپندم,3.71734147797e-11
سپندی,3.17450362844e-05
سپه,4.97160742281e-05
سپهدار,6.02311001339e-07
سپهر,0.000378993335472
سپهرت,4.30050183292e-05
سپهرش,3.96053776836e-05
سپهست,7.23537203638e-09
سپهی,2.68069728865e-08
سپیتر,2.89283108771e-07
سپید,1.01446823171e-05
سپیدار,2.24579945638e-07
سپیداندام,1.65549670612e-09
سپیدست,5.28283969375e-07
سپیدم,1.55494190142e-06
سپیدمو,1.11217880993e-07
سپیده,1.12145718291e-05
سپیدها,9.60315104823e-08
سپیدی,1.02385985968e-06
سپیدیست,3.64973721949e-08
سکاری,2.22099059532e-08
سکالی,5.75083739725e-07
سکبا,1.61229374769e-06
سکتنا,9.87969829106e-09
سکته,9.40693767781e-07
سکر,7.08828431763e-06
سکرا,2.42037657345e-06
سکرات,7.971425665e-08
سکران,1.64615839883e-07
سکرانا,0.0
سکرانم,1.21868351477e-07
سکرت,4.30481421744e-06
سکرتأثیرم,1.81768049283e-07
سکرست,1.36406529494e-09
سکرنا,3.01039998239e-08
سکره,6.92121228615e-11
سکروا,9.82914155321e-08
سکری,1.78772131613e-08
سکست,2.72820803085e-08
سکستن,1.65742825153e-06
سکلم,4.15704549292e-07
سکن,2.57894291471e-06
سکنا,2.67711084053e-06
سکندر,0.000189816044523
سکندروار,5.02336175849e-05
سکندری,7.06503980814e-05
سکه,5.19223006168e-05
سکه‌های,2.34994615979e-09
سکوت,4.31493166575e-07
سکون,2.81801036278e-05
سکونت,1.46095554267e-08
سکونت‌ها,1.95782048811e-06
سکونم,8.06774606422e-08
سکونی,9.26284096549e-09
سکون‌ست,1.00230180648e-09
سکینه,8.49561703073e-07
سگ,1.5296141532e-05
سگالد,2.72238675183e-08
سگالم,2.35502958527e-07
سگالنده,3.84588418324e-08
سگان,5.86805731531e-06
سگانش,2.34161011918e-07
سگزست,4.93904306674e-07
سگسار,1.06648000259e-06
سگسارش,3.86265416151e-07
سگم,9.92320741828e-07
سگی,3.76756806841e-06
سگی‌های,6.8718865787e-08
سی,6.67905009628e-07
سیئاتت,5.21871019321e-08
سیئاتهم,2.10286850959e-07
سیاح,3.60087024984e-07
سیاحت,6.70900104371e-06
سیار,7.32518543289e-07
سیارم,3.26112828527e-08
سیارند,8.49994627496e-08
سیاره,1.86948798307e-06
سیاره‌ایم,1.97652001843e-07
سیاست,1.23938638743e-06
سیاستی,4.26211846897e-08
سیاف,1.86337750015e-08
سیامک,2.07241512511e-05
سیاه,0.000505092262031
سیاهت,5.1316684555e-05
سیاهست,1.68343475465e-07
سیاهش,4.29514670466e-05
سیاهم,5.80921552386e-05
سیاهی,0.000174121864413
سیاهیم,3.87516955631e-06
سیاه‌ست,3.82138274074e-08
سیاووش,1.16962595549e-08
سیاووشش,2.72827800505e-05
سیب,0.000123636595301
سیبت,3.72219905959e-07
سیبستان,3.46536390704e-09
سیبش,2.92638047398e-09
سیبم,9.91212786447e-07
سیبکی,2.36312653136e-07
سیبی,3.31621556904e-07
سیبید,1.09685693889e-07
سیبی‌ست,2.82137682686e-07
سیخ,2.20482113438e-06
سیخی,2.6458775328e-07
سید,1.02436734816e-07
سیدا,8.71857976732e-08
سیدنا,7.21247442552e-13
سیدی,1.20390792228e-06
سیر,0.000141995432586
سیرآب,4.09314813688e-07
سیراب,2.28203243435e-05
سیرابش,1.71427825912e-06
سیرابم,3.34443938169e-07
سیرابی,1.10359514021e-07
سیران,5.69315995526e-06
سیرانش,1.93883368741e-07
سیرت,3.77967652608e-05
سیرترت,2.80862135009e-10
سیرتی,8.34414770718e-07
سیرست,1.36125474402e-07
سیرش,5.99049422771e-05
سیرم,1.33759616906e-06
سیره,2.18475104913e-07
سیرکن,1.26164326214e-07
سیرگشت,2.16684945143e-07
سیری,1.67538241125e-06
سیریت,5.04551441477e-07
سیصد,1.09441191381e-06
سیف,7.36543643988e-08
سیفه,0.0
سیفک,5.42339004818e-05
سیل,0.000178421303772
سیلا,3.17790237956e-11
سیلاب,1.55578619166e-05
سیلابت,2.19542668996e-07
سیلابست,5.54890597629e-10
سیلابش,7.60312968174e-07
سیلابی,1.7339824759e-08
سیلت,2.80100095565e-08
سیلشان,2.29786789228e-09
سیلم,2.76712134849e-07
سیلی,7.34058645421e-06
سیلیست,3.58234727848e-07
سیلیش,2.86961980599e-08
سیلیم,4.1676333255e-07
سیل‌ست,2.4648277084e-09
سیل‌ها,3.80928815474e-07
سیل‌های,1.97802262037e-08
سیم,0.000196518076212
سیما,2.11257822943e-05
سیمائی,5.71235648901e-10
سیماب,2.46953158887e-06
سیمابم,2.37195004297e-08
سیمابی,2.53863574751e-07
سیماب‌ست,3.37229277888e-09
سیماترش,8.99433427353e-08
سیماست,1.18679584664e-06
سیماش,2.15229801421e-08
سیمای,1.63284248431e-05
سیمایی,2.87056745088e-05
سیمبر,8.19593902214e-06
سیمبران,2.35358747384e-05
سیمبرت,1.46597554907e-07
سیمبرم,2.45520859218e-07
سیمبری,3.46097350792e-05
سیمبریم,3.68173622742e-07
سیمتان,4.87685009641e-08
سیمتن,4.33361444399e-06
سیمتنان,7.46791525478e-05
سیمتنی,6.72589766567e-07
سیمرغ,2.06103548538e-05
سیمرغم,1.83738837838e-08
سیمرغی,8.56500613107e-07
سیمش,3.44645278653e-07
سیمم,2.04789433916e-07
سیمی,7.29616324335e-08
سیمیا,2.01816140072e-07
سیمیم,1.04828478872e-06
سیمین,4.34917536968e-05
سیمینا,7.20127568297e-07
سیمینت,2.51659972699e-11
سیمینست,5.66736055727e-07
سیمینش,4.71136539178e-06
سیمینم,1.00463601648e-06
سیمینی,5.93776655596e-08
سین,1.25937480574e-06
سینا,2.82880566443e-06
سیناستی,1.35511319927e-07
سیناهاستت,9.46538443635e-08
سینای,4.63146535169e-08
سینست,1.01442997029e-07
سینه,0.000272361667876
سینهٔ,5.59619614919e-05
سینه‌ات,4.44092887114e-07
سینه‌اش,4.51034837973e-08
سینه‌ام,5.50440074529e-05
سینه‌ای,3.52186145661e-05
سینه‌ها,2.95687423177e-06
سینه‌های,6.11796526624e-05
سینور,2.44109489817e-09
سینک,1.60963405298e-07
سینی,1.22964786127e-07
سینین,2.80149891656e-08
سینینست,1.50542060927e-06
سیه,0.000327757825126
سیهش,2.2692095662e-05
سیهند,3.34252313615e-05
سیهی,3.44671556072e-06
سیهیم,4.21874330808e-05
سیه‌تر,2.31683630531e-06
سیه‌هان,2.80879039593e-06
سیکی,6.80954306224e-07
سیکیست,1.68897292845e-06
سییء,0.0
ش,5.99263358883e-07
شأن,7.07818041158e-07
شأننا,1.84235705378e-06
شأنکم,8.52689887234e-13
شاء,6.95817256569e-09
شائبه,6.09797552412e-05
شاب,3.28760521653e-05
شاباش,1.49540732154e-05
شاخ,0.000157346609138
شاخسار,3.49650540318e-07
شاخساری,3.76452461478e-07
شاخست,3.1089487074e-06
شاخش,6.24814829325e-07
شاخه‌ها,2.22334993669e-06
شاخه‌های,7.04605092227e-07
شاخکی,4.10682860653e-06
شاخی,3.29976915273e-06
شاخیست,6.20257733519e-07
شاخ‌ها,2.08858564373e-09
شاخ‌های,1.68329840803e-13
شاد,0.000246795664993
شاداب,5.62643446012e-05
شادان,1.13353139289e-05
شادانم,1.13824091903e-10
شادت,2.28447051662e-05
شادتریم,3.17494555232e-08
شادجان,2.73594643756e-07
شادخواران,2.72340302041e-05
شادست,4.16641498116e-06
شادم,2.79419709192e-06
شادمان,4.25532901713e-05
شادمانم,1.92479313528e-07
شادمانی,9.14841730667e-07
شادند,1.40170601418e-07
شادّیِ,1.22462895847e-07
شادکامی,8.70429157085e-08
شادی,0.000168237156444
شادیت,3.31356380175e-05
شادیست,1.72626194315e-06
شادیم,9.20025387372e-07
شادیی,9.75835906416e-07
شادی‌ست,7.28800704882e-08
شادی‌ها,9.21465224891e-07
شارب,3.39906094637e-09
شاربه,3.85167164426e-07
شارح,8.58110578341e-08
شارع,1.55082780526e-05
شارق,2.09592571689e-09
شارقه,0.0
شاطری,9.83814966043e-08
شاعر,8.06592837669e-05
شاعران,1.33536558607e-08
شاعرباره,6.00578215502e-07
شاعری,2.16773930222e-07
شاغلست,2.74176430145e-06
شافعی,4.71415452021e-05
شافی,4.87360642881e-07
شال,3.82295888782e-06
شالها,2.67999711198e-08
شالک,3.53308772837e-06
شال‌ها,3.35935632409e-07
شام,0.000197583955852
شاماتم,1.72661340966e-06
شامت,3.63399475223e-06
شامست,2.10254960028e-06
شامل,2.52993033376e-05
شاملست,1.44477781365e-09
شامم,3.71287736174e-07
شامگاهش,3.70470487143e-05
شامی,0.000126736139972
شان,4.38764850524e-05
شانه,3.53550417224e-05
شانه‌ام,3.01119690459e-06
شانه‌ست,4.48187364081e-06
شانه‌ها,1.80825182456e-09
شانگی,4.75131446999e-07
شانی,1.91220653584e-07
شانیک,3.18335018209e-07
شاه,0.000600586160931
شاها,0.000121893721852
شاهان,0.000119116944146
شاهانند,7.63992390229e-08
شاهانه,1.34382995503e-05
شاهباز,2.79603208431e-05
شاهبازان,2.3594119378e-05
شاهبازی,2.97766998428e-07
شاهت,5.42963971135e-07
شاهد,0.000413191259668
شاهدان,0.000128463939685
شاهدانی,1.20899783469e-07
شاهدباز,4.30720852624e-06
شاهدبازی,4.11003174741e-06
شاهدت,4.85517587935e-08
شاهدروی,1.20727934008e-07
شاهدست,5.86417656469e-07
شاهدش,2.99153661099e-06
شاهدم,3.30329734215e-07
شاهدی,7.12818909778e-05
شاهدیست,2.25426191177e-06
شاهدیم,1.37123181795e-06
شاهراه,0.000145657287148
شاهراهی,1.00309543325e-07
شاهراهیست,2.92831606458e-05
شاهست,3.19909021599e-06
شاهشان,6.17776309741e-07
شاهم,6.11322392485e-05
شاهماتش,3.6554755154e-08
شاهند,4.15543089146e-08
شاهنشاه,1.63592881838e-06
شاهنشاهی,1.61699943855e-05
شاهنشه,1.81995062125e-05
شاهنشهان,1.00705349325e-08
شاهنشهم,5.37964556904e-07
شاهنشهی,4.38382087055e-07
شاهوار,2.52048360808e-05
شاهوش,3.76162388165e-05
شاهوشی,4.55936343342e-05
شاهی,0.000148830848735
شاهیت,1.19787461261e-06
شاهید,3.54958622964e-09
شاهیست,3.05489805731e-05
شاهیم,6.17410190811e-07
شاهین,0.000125602948092
شاهینش,2.80092499574e-06
شاهینم,2.28693049959e-05
شاهینی,3.24608055057e-07
شاهینیست,1.47280699602e-08
شاه‌نشین,3.31418231786e-05
شاکر,6.10556329059e-06
شاکرا,9.69137782377e-07
شاکران,7.31555267659e-07
شاکرانند,7.79379250101e-08
شاکلست,3.33239879952e-08
شاکی,2.68789279733e-05
شاکیست,1.48792678035e-09
شاگرد,4.54714695816e-06
شاگردان,4.48918192102e-07
شاگردم,1.06741016702e-06
شاگردکی,7.85124704037e-08
شاگردی,1.89731672493e-08
شاید,7.25003817547e-05
شایسته,5.43845182031e-05
شایسته‌ست,6.53037080304e-07
شایگان,1.17607027198e-06
شایید,8.01864018832e-09
شب,0.000839349581065
شباب,0.000410088466127
شبابا,1.88670032994e-08
شبابت,2.94337355248e-05
شبابه,8.56500355145e-11
شبابی,2.07046665702e-07
شبان,4.74467932816e-05
شبانان,8.71488909927e-08
شبانانه,1.87265894356e-07
شبانروزی,5.27919054758e-05
شبانش,1.37714510965e-07
شبانند,4.89613136961e-09
شبانه,0.000150529326031
شبانه‌ست,1.19125629048e-06
شبانی,1.12951871004e-06
شبانید,6.95935711948e-08
شبانیم,1.69727848932e-07
شببوا,0.0
شبت,2.32089340209e-06
شبخیز,2.34525971372e-05
شبخیزان,2.31527503733e-05
شبخیزی,2.26015573639e-07
شبدیز,4.41075240773e-07
شبرنگ,7.07481476595e-05
شبست,1.07303171218e-05
شبستان,8.20342243265e-05
شبستانت,3.63409443037e-12
شبش,2.21910091053e-06
شبشان,9.83037365775e-09
شبل,2.69300016943e-05
شبلی,2.5625977995e-07
شبم,5.88258903515e-05
شبنم,2.80443913299e-05
شبنمی,0.000157543090624
شبه,1.61911954344e-05
شبهه,3.5466720778e-05
شبهه‌ست,1.0192795239e-08
شبهی,2.50382473105e-07
شبه‌ها,0.0
شبپره,4.81286161178e-05
شبکاتی,2.61208584525e-11
شبکی,1.29273602885e-06
شبگیر,0.000339897795152
شبگیرم,7.7652946616e-07
شبگیری,6.75830781335e-05
شبی,0.000211822379325
شبیت,1.3594141835e-07
شبیخون,2.70094617443e-06
شبیست,3.33963721234e-05
شبیش,2.42258127278e-07
شبیم,1.23891313269e-07
شبیه,2.1661585775e-11
شب‌ست,8.27086231513e-07
شب‌ها,4.23416909226e-05
شب‌های,8.32680028968e-05
شتاب,0.00011334016681
شتابان,1.38899784779e-06
شتابست,2.75830982423e-08
شتابم,7.92464847109e-08
شتابی,1.4448495718e-05
شتابید,3.24986138141e-07
شتافت,1.24632856144e-08
شتافتم,4.78530308862e-08
شتر,1.15092111296e-05
شتران,9.57555786067e-07
شتربان,2.10087674078e-07
شتردلی,2.92529924589e-07
شترهای,2.0923590074e-07
شتم,7.11627606104e-10
شتنا,2.96238516321e-08
شجاع,0.000346583296961
شجاعت,5.53923701355e-06
شجاعتی,6.88929609924e-08
شجر,1.76304169728e-05
شجره,1.45855927137e-07
شجری,2.66930567084e-06
شجریم,1.06179026359e-08
شجون,1.5478415294e-06
شجونست,1.64434005326e-07
شجونم,2.0721673322e-07
شح,4.32621504145e-13
شحم,1.60686834178e-06
شحنا,9.24340229713e-12
شحنه,6.78355193519e-05
شحنه‌ای,3.61332574767e-06
شحنه‌ایم,6.25947381272e-07
شحنگان,1.01534893401e-06
شحنگانش,5.74106423094e-09
شخص,4.95251141977e-05
شخصم,2.29470944302e-05
شخصک,1.48483540868e-09
شخصی,1.74003387197e-06
شد,0.00195714337062
شداد,2.81956688902e-05
شدادی,1.57117403817e-08
شدت,6.68461645765e-07
شدتی,2.56177272934e-07
شددت,0.0
شددنا,0.0
شدست,4.17364319871e-05
شدستم,2.63638470232e-06
شدستمان,9.65787075768e-07
شدستند,4.60052835058e-07
شدستی,1.39839931416e-06
شدستیم,1.55388046104e-06
شدش,3.93133903515e-08
شدشت,9.75208595243e-08
شدق,1.31033523233e-08
شدم,0.000414649975028
شدن,9.66435473828e-05
شدند,5.13109348239e-05
شدندی,1.97398603574e-09
شدنم,1.48035260393e-05
شده,0.000163865835436
شده‌ام,6.96021055227e-05
شده‌اند,3.67045345428e-05
شده‌ای,1.44409242202e-05
شده‌ایم,8.29349523153e-07
شده‌ست,4.01258565119e-05
شدوا,3.88405564594e-07
شدکم,3.80373381196e-07
شدگان,2.85120007489e-06
شدگی,2.8467778233e-07
شدی,0.00010892069613
شدیت,2.05806426023e-07
شدید,1.8266005881e-13
شدیدست,9.67155631893e-07
شدیست,7.01614228076e-07
شدیم,5.66760260519e-05
شدییی,7.86105943474e-08
شر,7.81992108585e-05
شرا,8.93409367001e-07
شراب,0.000580250130818
شرابا,3.8904669419e-07
شرابات,1.31581229881e-08
شراباتست,2.9505958783e-08
شرابت,2.26374539261e-05
شرابخانه,4.62715180472e-05
شرابخوار,7.1549060047e-06
شرابخواره,1.99855608659e-05
شرابخواری,2.97306082123e-08
شرابداری,1.58260434526e-10
شرابست,1.24690383662e-06
شرابستی,4.25888571517e-07
شرابش,3.58404469396e-05
شرابم,2.14580252849e-05
شرابی,0.000104846041056
شرابیست,2.37943416669e-06
شرابیم,5.00962609373e-10
شرار,2.26341114726e-05
شرارآمیز,3.44471742553e-07
شراراندازش,6.11812882022e-08
شرارش,4.21483574624e-08
شرارم,1.06196886782e-07
شراره‌ایم,1.49052903602e-09
شراست,7.14057709677e-08
شرب,7.98824419458e-05
شربت,3.72490031014e-05
شربتم,6.41362231183e-05
شربته,1.62097175593e-09
شربتی,1.89303115934e-05
شربت‌ها,1.5852928153e-08
شربنا,4.53712813574e-06
شربه,2.28391103386e-08
شربوا,7.80644691698e-09
شرح,0.0002029546744
شرحت,1.86967282225e-07
شرحش,6.81176160057e-07
شرحه,3.3695907116e-06
شرحه‌ها,3.5553035561e-10
شرحه‌های,4.81103885236e-09
شرحی,6.90733260922e-08
شرر,2.54052945845e-06
شررات,1.97459541404e-11
شررش,9.02348812796e-07
شررم,3.10099198564e-10
شررها,1.63844248032e-06
شرزه,1.11876219525e-06
شرست,4.8931182544e-07
شرش,1.87320252009e-06
شرط,0.000149740648218
شرطست,1.28288068138e-06
شرطش,2.33277371939e-07
شرطم,3.92640521051e-08
شرطه,2.68558707098e-05
شرطی,6.247297079e-08
شرطیست,1.78342135864e-07
شرط‌ها,2.15364417489e-06
شرع,0.000117572792894
شرعم,2.27872635209e-07
شرف,8.81298277501e-05
شرفا,4.72560025725e-10
شرفنا,0.0
شرفه,2.21314049595e-07
شرق,2.44982365622e-06
شرقم,2.65626583464e-08
شرقی,3.4282739617e-06
شرقیانند,7.34290754388e-08
شرقیه,1.15823399266e-09
شرم,0.000170614510763
شرمت,7.87028934828e-08
شرمسار,8.59194672731e-05
شرمسارم,5.61966999586e-05
شرمساری,5.22003997004e-06
شرمساریم,1.54328955278e-06
شرمش,3.30750490255e-05
شرمم,1.96193100589e-05
شرممان,1.41808295461e-05
شرمنده,2.33867693171e-05
شرمگان,2.79111436526e-07
شرمگنست,3.77278439498e-08
شرمگین,3.43136106935e-07
شرمی,3.45852713918e-05
شرمین,4.51358225541e-07
شرم‌ها,8.55411127333e-07
شرهی,1.4799743421e-07
شرود,1.10238873108e-07
شرور,9.13776581003e-08
شروق,6.2163515121e-07
شرک,1.38448672303e-06
شرکت,2.70162874008e-07
شری,9.35548358033e-07
شریعت,5.96159063837e-05
شریف,6.11756528116e-05
شریفت,1.24662675553e-05
شریفتر,1.81678269757e-06
شریم,2.65954646268e-08
شست,0.000182900287262
شستست,1.39789598932e-07
شستش,1.92483314248e-07
شستم,3.23715866656e-06
شستن,2.75021196935e-07
شسته,4.68130236429e-06
شسته‌اند,1.59841569428e-06
شسته‌ای,8.74022760053e-07
شستیم,4.90547862553e-10
شستیی,4.61613926202e-07
شش,6.43625511391e-05
ششتر,1.09303594742e-06
ششصد,2.21795659632e-07
ششم,5.57118207495e-05
ششه,1.22764920469e-09
ششیم,2.50267646308e-08
شصت,2.57881777734e-06
شصتش,2.91587802835e-09
شط,3.34730541343e-05
شطح,4.75639537248e-05
شطرنج,2.28071422006e-05
شطرنجت,1.39551199004e-07
شطرنجی,2.41268947864e-07
شطره,2.7223427369e-10
شطه,4.06499379349e-08
شعار,8.8632773532e-06
شعارش,6.78620005599e-08
شعاریم,1.09529608799e-06
شعاشع,1.36614876849e-07
شعاع,5.41739490984e-05
شعاعات,1.26660931066e-06
شعاعت,8.57651862171e-09
شعاعش,1.95928667517e-06
شعاعه,2.95070657253e-10
شعبان,4.77860452579e-05
شعبته,2.18917699118e-09
شعبده,0.000400402496891
شعبده‌ست,5.69840994327e-07
